date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:09	29804/29804	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:15%20GMT	https://web.archive.org/web/20130424072813im_/http://miku.dominos.jp/img/box_note.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424072813im_/http_/miku.dominos.jp/img/box_note.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:16%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/sp_box_detail.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/sp_box_detail.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:11	2110/2110	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:17%20GMT	https://web.archive.org/web/20130424035336im_/http://miku.dominos.jp/img/sp_box_detail.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424035336im_/http_/miku.dominos.jp/img/sp_box_detail.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:18%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/bike_description.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/bike_description.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:13	4922/4922	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:19%20GMT	https://web.archive.org/web/20130424041603im_/http://miku.dominos.jp/img/bike_description.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424041603im_/http_/miku.dominos.jp/img/bike_description.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:21%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/support_description.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/support_description.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:17	43957/43957	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:23%20GMT	https://web.archive.org/web/20130609082146im_/http://miku.dominos.jp/img/support_description.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082146im_/http_/miku.dominos.jp/img/support_description.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:24%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/sp_bluray_cover.jpg	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/sp_bluray_cover.jpg	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:19	9427/9427	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2015%20May%202020%2018:12:24%20GMT	https://web.archive.org/web/20130424090435im_/http://miku.dominos.jp/img/sp_bluray_cover.jpg	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424090435im_/http_/miku.dominos.jp/img/sp_bluray_cover.jpg	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:25%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/dominoCrew_description.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/dominoCrew_description.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:21	7163/7163	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:26%20GMT	https://web.archive.org/web/20130424043521im_/http://miku.dominos.jp/img/dominoCrew_description.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424043521im_/http_/miku.dominos.jp/img/dominoCrew_description.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:27%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/dominoCrew_banner.jpg	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/dominoCrew_banner.jpg	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:24	10854/10854	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2015%20May%202020%2018:12:30%20GMT	https://web.archive.org/web/20130424074910im_/http://miku.dominos.jp/img/dominoCrew_banner.jpg	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424074910im_/http_/miku.dominos.jp/img/dominoCrew_banner.jpg	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:31%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/sp_copyright.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/sp_copyright.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:26	6905/6905	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:32%20GMT	https://web.archive.org/web/20130424032813im_/http://miku.dominos.jp/img/sp_copyright.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424032813im_/http_/miku.dominos.jp/img/sp_copyright.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:27	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:33%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/video_frame.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/video_frame.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:28	76784/76784	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:34%20GMT	https://web.archive.org/web/20130609083201im_/http://miku.dominos.jp/img/video_frame.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609083201im_/http_/miku.dominos.jp/img/video_frame.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:35%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/appSlide/01.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/appSlide/01.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:31	147570/147570	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:37%20GMT	https://web.archive.org/web/20130424065507im_/http://miku.dominos.jp/img/appSlide/01.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424065507im_/http_/miku.dominos.jp/img/appSlide/01.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:39%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/appSlide/02.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/appSlide/02.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:34	145237/145237	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:39%20GMT	https://web.archive.org/web/20130609082708im_/http://miku.dominos.jp/img/appSlide/02.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082708im_/http_/miku.dominos.jp/img/appSlide/02.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:40%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/appSlide/03.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/appSlide/03.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:36	259851/259851	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:42%20GMT	https://web.archive.org/web/20130424040927im_/http://miku.dominos.jp/img/appSlide/03.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424040927im_/http_/miku.dominos.jp/img/appSlide/03.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:43%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/appSlide/04.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/appSlide/04.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:40	251110/251110	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:45%20GMT	https://web.archive.org/web/20130609082514im_/http://miku.dominos.jp/img/appSlide/04.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082514im_/http_/miku.dominos.jp/img/appSlide/04.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:47%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/appSlide/05.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/appSlide/05.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:43	235308/235308	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:49%20GMT	https://web.archive.org/web/20130609082742im_/http://miku.dominos.jp/img/appSlide/05.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082742im_/http_/miku.dominos.jp/img/appSlide/05.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:49%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/bikeSlide/01.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/bikeSlide/01.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:44	90722/90722	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:50%20GMT	https://web.archive.org/web/20130424064640im_/http://miku.dominos.jp/img/bikeSlide/01.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424064640im_/http_/miku.dominos.jp/img/bikeSlide/01.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:51%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/bikeSlide/02.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/bikeSlide/02.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:46	167626/167626	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:52%20GMT	https://web.archive.org/web/20130424052857im_/http://miku.dominos.jp/img/bikeSlide/02.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424052857im_/http_/miku.dominos.jp/img/bikeSlide/02.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:53%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/bikeSlide/03.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/bikeSlide/03.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:48	105531/105531	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:54%20GMT	https://web.archive.org/web/20130424042404im_/http://miku.dominos.jp/img/bikeSlide/03.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424042404im_/http_/miku.dominos.jp/img/bikeSlide/03.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:54%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/bikeSlide/04.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/bikeSlide/04.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:49	150146/150146	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:55%20GMT	https://web.archive.org/web/20130424041222im_/http://miku.dominos.jp/img/bikeSlide/04.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424041222im_/http_/miku.dominos.jp/img/bikeSlide/04.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:56%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/bikeSlide/05.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/bikeSlide/05.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:51	135209/135209	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:12:57%20GMT	https://web.archive.org/web/20130424051500im_/http://miku.dominos.jp/img/bikeSlide/05.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424051500im_/http_/miku.dominos.jp/img/bikeSlide/05.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:12:59%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/sp_footer_logo.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/sp_footer_logo.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:54	1784/1784	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:13:00%20GMT	https://web.archive.org/web/20130424032751im_/http://miku.dominos.jp/img/sp_footer_logo.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424032751im_/http_/miku.dominos.jp/img/sp_footer_logo.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:01%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/share_twitter.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/share_twitter.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:57	758/758	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:13:03%20GMT	https://web.archive.org/web/20130424063749im_/http://miku.dominos.jp/img/share_twitter.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424063749im_/http_/miku.dominos.jp/img/share_twitter.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:04%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/share_facebook.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/share_facebook.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:14:59	567/567	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:13:05%20GMT	https://web.archive.org/web/20130424074129im_/http://miku.dominos.jp/img/share_facebook.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424074129im_/http_/miku.dominos.jp/img/share_facebook.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:07%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/share_gplus.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/share_gplus.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:02	1004/1004	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:13:08%20GMT	https://web.archive.org/web/20130424070857im_/http://miku.dominos.jp/img/share_gplus.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424070857im_/http_/miku.dominos.jp/img/share_gplus.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:09%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/share_mixi.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/share_mixi.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:06	513/513	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:13:11%20GMT	https://web.archive.org/web/20130424062008im_/http://miku.dominos.jp/img/share_mixi.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424062008im_/http_/miku.dominos.jp/img/share_mixi.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:12%20GMT	https://web.archive.org/web/20130501080746im_/http://miku.dominos.jp/img/share_line.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746im_/http_/miku.dominos.jp/img/share_line.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
